tps,suara
TPS_311_3_contrass,68
TPS_311_3_glass,68
TPS_311_3_random,68
TPS_312_1,21
TPS_312_1_blur,21
TPS_312_1_bright,21
TPS_312_1_contrass,21
TPS_312_1_glass,21
TPS_312_1_random,21
TPS_312_2,77
TPS_312_2_blur,77
TPS_312_2_bright,77
TPS_312_2_contrass,77
TPS_312_2_glass,77
TPS_312_2_random,77
TPS_312_3,94
TPS_312_3_blur,94
TPS_312_3_bright,94
TPS_312_3_contrass,94
TPS_312_3_glass,94
TPS_312_3_random,94
TPS_313_1,13
TPS_313_1_blur,13
TPS_313_1_bright,13
TPS_313_1_contrass,13
TPS_313_1_glass,13
TPS_313_1_random,13
TPS_313_2,90
TPS_313_2_blur,90
TPS_313_2_bright,90
TPS_313_2_contrass,90
TPS_313_2_glass,90
TPS_313_2_random,90
TPS_313_3,115
TPS_313_3_blur,115
TPS_313_3_bright,115
TPS_313_3_contrass,115
TPS_313_3_glass,115
TPS_313_3_random,115
TPS_314_1,10
TPS_314_1_blur,10
TPS_314_1_bright,10
TPS_314_1_contrass,10
TPS_314_1_glass,10
TPS_314_1_random,10
TPS_314_2,53
TPS_314_2_blur,53
TPS_314_2_bright,53
TPS_314_2_contrass,53
TPS_314_2_glass,53
TPS_314_2_random,53
TPS_314_3,66
TPS_314_3_blur,66
TPS_314_3_bright,66
TPS_314_3_contrass,66
TPS_314_3_glass,66
TPS_314_3_random,66
TPS_315_1,12
TPS_315_1_blur,12
TPS_315_1_bright,12
TPS_315_1_contrass,12
TPS_315_1_glass,12
TPS_315_1_random,12
TPS_315_2,52
TPS_315_2_blur,52
TPS_315_2_bright,52
TPS_315_2_contrass,52
TPS_315_2_glass,52
TPS_315_2_random,52
TPS_315_3,41
TPS_315_3_blur,41
TPS_315_3_bright,41
TPS_315_3_contrass,41
TPS_315_3_glass,41
TPS_315_3_random,41
TPS_316_1,18
TPS_316_1_blur,18
TPS_316_1_bright,18
TPS_316_1_contrass,18
TPS_316_1_glass,18
TPS_316_1_random,18
TPS_316_2,88
TPS_316_2_blur,88
TPS_316_2_bright,88
TPS_316_2_contrass,88
TPS_316_2_glass,88
TPS_316_2_random,88
TPS_316_3,81
TPS_316_3_blur,81
TPS_316_3_bright,81
TPS_316_3_contrass,81
TPS_316_3_glass,81
TPS_316_3_random,81
TPS_317_1,8
TPS_317_1_blur,8
TPS_317_1_bright,8
TPS_317_1_contrass,8
TPS_317_1_glass,8
TPS_317_1_random,8
TPS_317_2,125
TPS_317_2_blur,125
TPS_317_2_bright,125
TPS_317_2_contrass,125
TPS_317_2_glass,125
TPS_317_2_random,125
TPS_317_3,87
TPS_317_3_blur,87
TPS_317_3_bright,87
TPS_317_3_contrass,87
TPS_317_3_glass,87
TPS_317_3_random,87
TPS_318_1,55
TPS_318_1_blur,55
TPS_318_1_bright,55
TPS_318_1_contrass,55
TPS_318_1_glass,55
TPS_318_1_random,55
TPS_318_2,122
TPS_318_2_blur,122
TPS_318_2_bright,122
TPS_318_2_contrass,122
TPS_318_2_glass,122
TPS_318_2_random,122
TPS_318_3,7
TPS_318_3_blur,7
TPS_318_3_bright,7
TPS_318_3_contrass,7
TPS_318_3_glass,7
TPS_318_3_random,7
TPS_319_1,15
TPS_319_1_blur,15
TPS_319_1_bright,15
TPS_319_1_contrass,15
TPS_319_1_glass,15
TPS_319_1_random,15
TPS_319_2,96
TPS_319_2_blur,96
TPS_319_2_bright,96
TPS_319_2_contrass,96
TPS_319_2_glass,96
TPS_319_2_random,96
TPS_319_3,67
TPS_319_3_blur,67
TPS_319_3_bright,67
TPS_319_3_contrass,67
TPS_319_3_glass,67
TPS_319_3_random,67
TPS_320_1,16
TPS_320_1_blur,16
TPS_320_1_bright,16
TPS_320_1_contrass,16
TPS_320_1_glass,16
TPS_320_1_random,16
TPS_320_2,124
TPS_320_2_blur,124
TPS_320_2_bright,124
TPS_320_2_contrass,124
TPS_320_2_glass,124
TPS_320_2_random,124
TPS_320_3,47
TPS_320_3_blur,47
TPS_320_3_bright,47
TPS_320_3_contrass,47
TPS_320_3_glass,47
TPS_320_3_random,47
TPS_321_1,21
TPS_321_1_blur,21
TPS_321_1_bright,21
TPS_321_1_contrass,21
TPS_321_1_glass,21
TPS_321_1_random,21
TPS_321_2,108
TPS_321_2_blur,108
TPS_321_2_bright,108
TPS_321_2_contrass,108
TPS_321_2_glass,108
TPS_321_2_random,108
TPS_321_3,76
TPS_321_3_blur,76
TPS_321_3_bright,76
TPS_321_3_contrass,76
TPS_321_3_glass,76
TPS_321_3_random,76
TPS_322_1,22
TPS_322_1_blur,22
TPS_322_1_bright,22
TPS_322_1_contrass,22
TPS_322_1_glass,22
TPS_322_1_random,22
TPS_322_2,104
TPS_322_2_blur,104
TPS_322_2_bright,104
TPS_322_2_contrass,104
TPS_322_2_glass,104
TPS_322_2_random,104
TPS_322_3,82
TPS_322_3_blur,82
TPS_322_3_bright,82
TPS_322_3_contrass,82
TPS_322_3_glass,82
TPS_322_3_random,82
TPS_323_1,24
TPS_323_1_blur,24
TPS_323_1_bright,24
TPS_323_1_contrass,24
TPS_323_1_glass,24
TPS_323_1_random,24
TPS_323_2,61
TPS_323_2_blur,61
TPS_323_2_bright,61
TPS_323_2_contrass,61
TPS_323_2_glass,61
TPS_323_2_random,61
TPS_323_3,137
TPS_323_3_blur,137
TPS_323_3_bright,137
TPS_323_3_contrass,137
TPS_323_3_glass,137
TPS_323_3_random,137
TPS_324_1,44
TPS_324_1_blur,44
TPS_324_1_bright,44
TPS_324_1_contrass,44
TPS_324_1_glass,44
TPS_324_1_random,44
TPS_324_2,51
TPS_324_2_blur,51
TPS_324_2_bright,51
TPS_324_2_contrass,51
TPS_324_2_glass,51
TPS_324_2_random,51
TPS_324_3,21
TPS_324_3_blur,21
TPS_324_3_bright,21
TPS_324_3_contrass,21
TPS_324_3_glass,21
TPS_324_3_random,21
TPS_325_1,22
TPS_325_1_blur,22
TPS_325_1_bright,22
TPS_325_1_contrass,22
TPS_325_1_glass,22
TPS_325_1_random,22
TPS_325_2,114
TPS_325_2_blur,114
TPS_325_2_bright,114
TPS_325_2_contrass,114
TPS_325_2_glass,114
TPS_325_2_random,114
TPS_325_3,107
TPS_325_3_blur,107
TPS_325_3_bright,107
TPS_325_3_contrass,107
TPS_325_3_glass,107
TPS_325_3_random,107
TPS_326_1,21
TPS_326_1_blur,21
TPS_326_1_bright,21
TPS_326_1_contrass,21
TPS_326_1_glass,21
TPS_326_1_random,21
TPS_326_2,111
TPS_326_2_blur,111
TPS_326_2_bright,111
TPS_326_2_contrass,111
TPS_326_2_glass,111
TPS_326_2_random,111
TPS_326_3,112
TPS_326_3_blur,112
TPS_326_3_bright,112
TPS_326_3_contrass,112
TPS_326_3_glass,112
TPS_326_3_random,112
TPS_327_1,18
TPS_327_1_blur,18
TPS_327_1_bright,18
TPS_327_1_contrass,18
TPS_327_1_glass,18
TPS_327_1_random,18
TPS_327_2,91
TPS_327_2_blur,91
TPS_327_2_bright,91
TPS_327_2_contrass,91
TPS_327_2_glass,91
TPS_327_2_random,91
TPS_327_3,10
TPS_327_3_blur,10
TPS_327_3_bright,10
TPS_327_3_contrass,10
TPS_327_3_glass,10
TPS_327_3_random,10
TPS_328_1,52
TPS_328_1_blur,52
TPS_328_1_bright,52
TPS_328_1_contrass,52
TPS_328_1_glass,52
TPS_328_1_random,52
TPS_328_2,94
TPS_328_2_blur,94
TPS_328_2_bright,94
TPS_328_2_contrass,94
TPS_328_2_glass,94
TPS_328_2_random,94
TPS_328_3,95
TPS_328_3_blur,95
TPS_328_3_bright,95
TPS_328_3_contrass,95
TPS_328_3_glass,95
TPS_328_3_random,95
TPS_329_1,5
TPS_329_1_blur,5
TPS_329_1_bright,5
TPS_329_1_contrass,5
TPS_329_1_glass,5
TPS_329_1_random,5
TPS_329_2,65
TPS_329_2_blur,65
TPS_329_2_bright,65
TPS_329_2_contrass,65
TPS_329_2_glass,65
TPS_329_2_random,65
TPS_329_3,49
TPS_329_3_blur,49
TPS_329_3_bright,49
TPS_329_3_contrass,49
TPS_329_3_glass,49
TPS_329_3_random,49
TPS_330_1,51
TPS_330_1_blur,51
TPS_330_1_bright,51
TPS_330_1_contrass,51
TPS_330_1_glass,51
TPS_330_1_random,51
TPS_330_2,98
TPS_330_2_blur,98
TPS_330_2_bright,98
TPS_330_2_contrass,98
TPS_330_2_glass,98
TPS_330_2_random,98
TPS_330_3,66
TPS_330_3_blur,66
TPS_330_3_bright,66
TPS_330_3_contrass,66
TPS_330_3_glass,66
TPS_330_3_random,66
TPS_331_1,9
TPS_331_1_blur,9
TPS_331_1_bright,9
TPS_331_1_contrass,9
TPS_331_1_glass,9
TPS_331_1_random,9
TPS_331_2,86
TPS_331_2_blur,86
TPS_331_2_bright,86
TPS_331_2_contrass,86
TPS_331_2_glass,86
TPS_331_2_random,86
TPS_331_3,68
TPS_331_3_blur,68
TPS_331_3_bright,68
TPS_331_3_contrass,68
TPS_331_3_glass,68
TPS_331_3_random,68
TPS_332_1,76
TPS_332_1_blur,76
TPS_332_1_bright,76
TPS_332_1_contrass,76
TPS_332_1_glass,76
TPS_332_1_random,76
TPS_332_2,118
TPS_332_2_blur,118
TPS_332_2_bright,118
TPS_332_2_contrass,118
TPS_332_2_glass,118
TPS_332_2_random,118
TPS_332_3,43
TPS_332_3_blur,43
TPS_332_3_bright,43
TPS_332_3_contrass,43
TPS_332_3_glass,43
TPS_332_3_random,43
TPS_333_1,31
TPS_333_1_blur,31
TPS_333_1_bright,31
TPS_333_1_contrass,31
TPS_333_1_glass,31
TPS_333_1_random,31
TPS_333_2,46
TPS_333_2_blur,46
TPS_333_2_bright,46
TPS_333_2_contrass,46
TPS_333_2_glass,46
TPS_333_2_random,46
TPS_333_3,143
TPS_333_3_blur,143
TPS_333_3_bright,143
TPS_333_3_contrass,143
TPS_333_3_glass,143
TPS_333_3_random,143
TPS_334_1,0
TPS_334_1_blur,0
TPS_334_1_bright,0
TPS_334_1_contrass,0
TPS_334_1_glass,0
TPS_334_1_random,0
TPS_334_2,67
TPS_334_2_blur,67
TPS_334_2_bright,67
TPS_334_2_contrass,67
TPS_334_2_glass,67
TPS_334_2_random,67
TPS_334_3,95
TPS_334_3_blur,95
TPS_334_3_bright,95
TPS_334_3_contrass,95
TPS_334_3_glass,95
TPS_334_3_random,95
TPS_335_1,14
TPS_335_1_blur,14
TPS_335_1_bright,14
TPS_335_1_contrass,14
TPS_335_1_glass,14
TPS_335_1_random,14
TPS_335_2,58
TPS_335_2_blur,58
TPS_335_2_bright,58
TPS_335_2_contrass,58
TPS_335_2_glass,58
TPS_335_2_random,58
TPS_335_3,83
TPS_335_3_blur,83
TPS_335_3_bright,83
TPS_335_3_contrass,83
TPS_335_3_glass,83
TPS_335_3_random,83
TPS_336_1,9
TPS_336_1_blur,9
TPS_336_1_bright,9
TPS_336_1_contrass,9
TPS_336_1_glass,9
TPS_336_1_random,9
TPS_336_2,107
TPS_336_2_blur,107
TPS_336_2_bright,107
TPS_336_2_contrass,107
TPS_336_2_glass,107
TPS_336_2_random,107
TPS_336_3,53
TPS_336_3_blur,53
TPS_336_3_bright,53
TPS_336_3_contrass,53
TPS_336_3_glass,53
TPS_336_3_random,53
TPS_337_1,19
TPS_337_1_blur,19
TPS_337_1_bright,19
TPS_337_1_contrass,19
TPS_337_1_glass,19
TPS_337_1_random,19
TPS_337_2,74
TPS_337_2_blur,74
TPS_337_2_bright,74
TPS_337_2_contrass,74
TPS_337_2_glass,74
TPS_337_2_random,74
TPS_337_3,75
TPS_337_3_blur,75
TPS_337_3_bright,75
TPS_337_3_contrass,75
TPS_337_3_glass,75
TPS_337_3_random,75
TPS_338_1,18
TPS_338_1_blur,18
TPS_338_1_bright,18
TPS_338_1_contrass,18
TPS_338_1_glass,18
TPS_338_1_random,18
TPS_338_2,95
TPS_338_2_blur,95
TPS_338_2_bright,95
TPS_338_2_contrass,95
TPS_338_2_glass,95
TPS_338_2_random,95
TPS_338_3,89
TPS_338_3_blur,89
TPS_338_3_bright,89
TPS_338_3_contrass,89
TPS_338_3_glass,89
TPS_338_3_random,89
TPS_339_1,17
TPS_339_1_blur,17
TPS_339_1_bright,17
TPS_339_1_contrass,17
TPS_339_1_glass,17
TPS_339_1_random,17
TPS_339_2,75
TPS_339_2_blur,75
TPS_339_2_bright,75
TPS_339_2_contrass,75
TPS_339_2_glass,75
TPS_339_2_random,75
TPS_339_3,89
TPS_339_3_blur,89
TPS_339_3_bright,89
TPS_339_3_contrass,89
TPS_339_3_glass,89
TPS_339_3_random,89
TPS_340_1,16
TPS_340_1_blur,16
TPS_340_1_bright,16
TPS_340_1_contrass,16
TPS_340_1_glass,16
TPS_340_1_random,16
TPS_340_2,94
TPS_340_2_blur,94
TPS_340_2_bright,94
TPS_340_2_contrass,94
TPS_340_2_glass,94
TPS_340_2_random,94
TPS_340_3,97
TPS_340_3_blur,97
TPS_340_3_bright,97
TPS_340_3_contrass,97
TPS_340_3_glass,97
TPS_340_3_random,97
TPS_341_1,8
TPS_341_1_blur,8
TPS_341_1_bright,8
TPS_341_1_contrass,8
TPS_341_1_glass,8
TPS_341_1_random,8
TPS_341_2,71
TPS_341_2_blur,71
TPS_341_2_bright,71
TPS_341_2_contrass,71
TPS_341_2_glass,71
TPS_341_2_random,71
TPS_341_3,30
TPS_341_3_blur,30
TPS_341_3_bright,30
TPS_341_3_contrass,30
TPS_341_3_glass,30
TPS_341_3_random,30
TPS_342_1,32
TPS_342_1_blur,32
TPS_342_1_bright,32
TPS_342_1_contrass,32
TPS_342_1_glass,32
TPS_342_1_random,32
TPS_342_2,78
TPS_342_2_blur,78
TPS_342_2_bright,78
TPS_342_2_contrass,78
TPS_342_2_glass,78
TPS_342_2_random,78
TPS_342_3,145
TPS_342_3_blur,145
TPS_342_3_bright,145
TPS_342_3_contrass,145
TPS_342_3_glass,145
TPS_342_3_random,145
TPS_343_1,17
TPS_343_1_blur,17
TPS_343_1_bright,17
TPS_343_1_contrass,17
TPS_343_1_glass,17
TPS_343_1_random,17
TPS_343_2,154
TPS_343_2_blur,154
TPS_343_2_bright,154
TPS_343_2_contrass,154
TPS_343_2_glass,154
TPS_343_2_random,154
TPS_343_3,62
TPS_343_3_blur,62
TPS_343_3_bright,62
TPS_343_3_contrass,62
TPS_343_3_glass,62
TPS_343_3_random,62
TPS_344_1,71
TPS_344_1_blur,71
TPS_344_1_bright,71
TPS_344_1_contrass,71
TPS_344_1_glass,71
TPS_344_1_random,71
TPS_344_2,121
TPS_344_2_blur,121
TPS_344_2_bright,121
TPS_344_2_contrass,121
TPS_344_2_glass,121
TPS_344_2_random,121
TPS_344_3,76
TPS_344_3_blur,76
TPS_344_3_bright,76
TPS_344_3_contrass,76
TPS_344_3_glass,76
TPS_344_3_random,76
TPS_345_1,3
TPS_345_1_blur,3
TPS_345_1_bright,3
TPS_345_1_contrass,3
TPS_345_1_glass,3
TPS_345_1_random,3
TPS_345_2,21
TPS_345_2_blur,21
TPS_345_2_bright,21
TPS_345_2_contrass,21
TPS_345_2_glass,21
TPS_345_2_random,21
TPS_345_3,81
TPS_345_3_blur,81
TPS_345_3_bright,81
TPS_345_3_contrass,81
TPS_345_3_glass,81
TPS_345_3_random,81
TPS_346_1,42
TPS_346_1_blur,42
TPS_346_1_bright,42
TPS_346_1_contrass,42
TPS_346_1_glass,42
TPS_346_1_random,42
TPS_346_2,51
TPS_346_2_blur,51
TPS_346_2_bright,51
TPS_346_2_contrass,51
TPS_346_2_glass,51
TPS_346_2_random,51
TPS_346_3,39
TPS_346_3_blur,39
TPS_346_3_bright,39
TPS_346_3_contrass,39
TPS_346_3_glass,39
TPS_346_3_random,39
TPS_347_1,4
TPS_347_1_blur,4
TPS_347_1_bright,4
TPS_347_1_contrass,4
TPS_347_1_glass,4
TPS_347_1_random,4
TPS_347_2,88
TPS_347_2_blur,88
TPS_347_2_bright,88
TPS_347_2_contrass,88
TPS_347_2_glass,88
TPS_347_2_random,88
TPS_347_3,120
TPS_347_3_blur,120
TPS_347_3_bright,120
TPS_347_3_contrass,120
TPS_347_3_glass,120
TPS_347_3_random,120
TPS_348_1,10
TPS_348_1_blur,10
TPS_348_1_bright,10
TPS_348_1_contrass,10
TPS_348_1_glass,10
TPS_348_1_random,10
TPS_348_2,103
TPS_348_2_blur,103
TPS_348_2_bright,103
TPS_348_2_contrass,103
TPS_348_2_glass,103
TPS_348_2_random,103
TPS_348_3,65
TPS_348_3_blur,65
TPS_348_3_bright,65
TPS_348_3_contrass,65
TPS_348_3_glass,65
TPS_348_3_random,65
TPS_349_1,14
TPS_349_1_blur,14
TPS_349_1_bright,14
TPS_349_1_contrass,14
TPS_349_1_glass,14
TPS_349_1_random,14
TPS_349_2,97
TPS_349_2_blur,97
TPS_349_2_bright,97
TPS_349_2_contrass,97
TPS_349_2_glass,97
TPS_349_2_random,97
TPS_349_3,95
TPS_349_3_blur,95
TPS_349_3_bright,95
TPS_349_3_contrass,95
TPS_349_3_glass,95
TPS_349_3_random,95
TPS_350_1,7
TPS_350_1_blur,7
TPS_350_1_bright,7
TPS_350_1_contrass,7
TPS_350_1_glass,7
TPS_350_1_random,7
TPS_350_2,34
TPS_350_2_blur,34
TPS_350_2_bright,34
TPS_350_2_contrass,34
TPS_350_2_glass,34
TPS_350_2_random,34
TPS_350_3,81
TPS_350_3_blur,81
TPS_350_3_bright,81
TPS_350_3_contrass,81
TPS_350_3_glass,81
TPS_350_3_random,81
TPS_351_1,26
TPS_351_1_blur,26
TPS_351_1_bright,26
TPS_351_1_contrass,26
TPS_351_1_glass,26
TPS_351_1_random,26
TPS_351_2,58
TPS_351_2_blur,58
TPS_351_2_bright,58
TPS_351_2_contrass,58
TPS_351_2_glass,58
TPS_351_2_random,58
TPS_351_3,59
TPS_351_3_blur,59
TPS_351_3_bright,59
TPS_351_3_contrass,59
TPS_351_3_glass,59
TPS_351_3_random,59
TPS_352_1,5
TPS_352_1_blur,5
TPS_352_1_bright,5
TPS_352_1_contrass,5
TPS_352_1_glass,5
TPS_352_1_random,5
TPS_352_2,78
TPS_352_2_blur,78
TPS_352_2_bright,78
TPS_352_2_contrass,78
TPS_352_2_glass,78
TPS_352_2_random,78
TPS_352_3,75
TPS_352_3_blur,75
TPS_352_3_bright,75
TPS_352_3_contrass,75
TPS_352_3_glass,75
TPS_352_3_random,75
TPS_353_1,15
TPS_353_1_blur,15
TPS_353_1_bright,15
TPS_353_1_contrass,15
TPS_353_1_glass,15
TPS_353_1_random,15
TPS_353_2,105
TPS_353_2_blur,105
TPS_353_2_bright,105
TPS_353_2_contrass,105
TPS_353_2_glass,105
TPS_353_2_random,105
TPS_353_3,57
TPS_353_3_blur,57
TPS_353_3_bright,57
TPS_353_3_contrass,57
TPS_353_3_glass,57
TPS_353_3_random,57
TPS_354_1,12
TPS_354_1_blur,12
TPS_354_1_bright,12
TPS_354_1_contrass,12
TPS_354_1_glass,12
TPS_354_1_random,12
TPS_354_2,65
TPS_354_2_blur,65
TPS_354_2_bright,65
TPS_354_2_contrass,65
TPS_354_2_glass,65
TPS_354_2_random,65
TPS_354_3,78
TPS_354_3_blur,78
TPS_354_3_bright,78
TPS_354_3_contrass,78
TPS_354_3_glass,78
TPS_354_3_random,78
TPS_355_1,8
TPS_355_1_blur,8
TPS_355_1_bright,8
TPS_355_1_contrass,8
TPS_355_1_glass,8
TPS_355_1_random,8
TPS_355_2,62
TPS_355_2_blur,62
TPS_355_2_bright,62
TPS_355_2_contrass,62
TPS_355_2_glass,62
TPS_355_2_random,62
TPS_355_3,70
TPS_355_3_blur,70
TPS_355_3_bright,70
TPS_355_3_contrass,70
TPS_355_3_glass,70
TPS_355_3_random,70
TPS_356_1,24
TPS_356_1_blur,24
TPS_356_1_bright,24
TPS_356_1_contrass,24
TPS_356_1_glass,24
TPS_356_1_random,24
TPS_356_2,151
TPS_356_2_blur,151
TPS_356_2_bright,151
TPS_356_2_contrass,151
TPS_356_2_glass,151
TPS_356_2_random,151
TPS_356_3,57
TPS_356_3_blur,57
TPS_356_3_bright,57
TPS_356_3_contrass,57
TPS_356_3_glass,57
TPS_356_3_random,57
TPS_357_1,45
TPS_357_1_blur,45
TPS_357_1_bright,45
TPS_357_1_contrass,45
TPS_357_1_glass,45
TPS_357_1_random,45
TPS_357_2,95
TPS_357_2_blur,95
TPS_357_2_bright,95
TPS_357_2_contrass,95
TPS_357_2_glass,95
TPS_357_2_random,95
TPS_357_3,69
TPS_357_3_blur,69
TPS_357_3_bright,69
TPS_357_3_contrass,69
TPS_357_3_glass,69
TPS_357_3_random,69
TPS_358_1,11
TPS_358_1_blur,11
TPS_358_1_bright,11
TPS_358_1_contrass,11
TPS_358_1_glass,11
TPS_358_1_random,11
TPS_358_2,84
TPS_358_2_blur,84
TPS_358_2_bright,84
TPS_358_2_contrass,84
TPS_358_2_glass,84
TPS_358_2_random,84
TPS_358_3,105
TPS_358_3_blur,105
TPS_358_3_bright,105
TPS_358_3_contrass,105
TPS_358_3_glass,105
TPS_358_3_random,105
TPS_359_1,0
TPS_359_1_blur,0
TPS_359_1_bright,0
TPS_359_1_contrass,0
TPS_359_1_glass,0
TPS_359_1_random,0
TPS_359_2,119
TPS_359_2_blur,119
TPS_359_2_bright,119
TPS_359_2_contrass,119
TPS_359_2_glass,119
TPS_359_2_random,119
TPS_359_3,127
TPS_359_3_blur,127
TPS_359_3_bright,127
TPS_359_3_contrass,127
TPS_359_3_glass,127
TPS_359_3_random,127
TPS_360_1,22
TPS_360_1_blur,22
TPS_360_1_bright,22
TPS_360_1_contrass,22
TPS_360_1_glass,22
TPS_360_1_random,22
TPS_360_2,113
TPS_360_2_blur,113
TPS_360_2_bright,113
TPS_360_2_contrass,113
TPS_360_2_glass,113
TPS_360_2_random,113
TPS_360_3,45
TPS_360_3_blur,45
TPS_360_3_bright,45
TPS_360_3_contrass,45
TPS_360_3_glass,45
TPS_360_3_random,45
TPS_361_1,15
TPS_361_1_blur,15
TPS_361_1_bright,15
TPS_361_1_contrass,15
TPS_361_1_glass,15
TPS_361_1_random,15
TPS_361_2,142
TPS_361_2_blur,142
TPS_361_2_bright,142
TPS_361_2_contrass,142
TPS_361_2_glass,142
TPS_361_2_random,142
TPS_361_3,58
TPS_361_3_blur,58
TPS_361_3_bright,58
TPS_361_3_contrass,58
TPS_361_3_glass,58
TPS_361_3_random,58
TPS_362_1,6
TPS_362_1_blur,6
TPS_362_1_bright,6
TPS_362_1_contrass,6
TPS_362_1_glass,6
TPS_362_1_random,6
TPS_362_2,135
TPS_362_2_blur,135
TPS_362_2_bright,135
TPS_362_2_contrass,135
TPS_362_2_glass,135
TPS_362_2_random,135
TPS_362_3,55
TPS_362_3_blur,55
TPS_362_3_bright,55
TPS_362_3_contrass,55
TPS_362_3_glass,55
TPS_362_3_random,55
TPS_363_1,30
TPS_363_1_blur,30
TPS_363_1_bright,30
TPS_363_1_contrass,30
TPS_363_1_glass,30
TPS_363_1_random,30
TPS_363_2,92
TPS_363_2_blur,92
TPS_363_2_bright,92
TPS_363_2_contrass,92
TPS_363_2_glass,92
TPS_363_2_random,92
TPS_363_3,70
TPS_363_3_blur,70
TPS_363_3_bright,70
TPS_363_3_contrass,70
TPS_363_3_glass,70
TPS_363_3_random,70
TPS_364_1,3
TPS_364_1_blur,3
TPS_364_1_bright,3
TPS_364_1_contrass,3
TPS_364_1_glass,3
TPS_364_1_random,3
TPS_364_2,84
TPS_364_2_blur,84
TPS_364_2_bright,84
TPS_364_2_contrass,84
TPS_364_2_glass,84
TPS_364_2_random,84
TPS_364_3,62
TPS_364_3_blur,62
TPS_364_3_bright,62
TPS_364_3_contrass,62
TPS_364_3_glass,62
TPS_364_3_random,62
TPS_365_1,15
TPS_365_1_blur,15
TPS_365_1_bright,15
TPS_365_1_contrass,15
TPS_365_1_glass,15
TPS_365_1_random,15
TPS_365_2,96
TPS_365_2_blur,96
TPS_365_2_bright,96
TPS_365_2_contrass,96
TPS_365_2_glass,96
TPS_365_2_random,96
TPS_365_3,30
TPS_365_3_blur,30
TPS_365_3_bright,30
TPS_365_3_contrass,30
TPS_365_3_glass,30
TPS_365_3_random,30
TPS_366_1,14
TPS_366_1_blur,14
TPS_366_1_bright,14
TPS_366_1_contrass,14
TPS_366_1_glass,14
TPS_366_1_random,14
TPS_366_2,79
TPS_366_2_blur,79
TPS_366_2_bright,79
TPS_366_2_contrass,79
TPS_366_2_glass,79
TPS_366_2_random,79
TPS_366_3,43
TPS_366_3_blur,43
TPS_366_3_bright,43
TPS_366_3_contrass,43
TPS_366_3_glass,43
TPS_366_3_random,43
TPS_367_1,10
TPS_367_1_blur,10
TPS_367_1_bright,10
TPS_367_1_contrass,10
TPS_367_1_glass,10
TPS_367_1_random,10
TPS_367_2,115
TPS_367_2_blur,115
TPS_367_2_bright,115
TPS_367_2_contrass,115
TPS_367_2_glass,115
TPS_367_2_random,115
TPS_367_3,55
TPS_367_3_blur,55
TPS_367_3_bright,55
TPS_367_3_contrass,55
TPS_367_3_glass,55
TPS_367_3_random,55
TPS_368_1,16
TPS_368_1_blur,16
TPS_368_1_bright,16
TPS_368_1_contrass,16
TPS_368_1_glass,16
TPS_368_1_random,16
TPS_368_2,164
TPS_368_2_blur,164
TPS_368_2_bright,164
TPS_368_2_contrass,164
TPS_368_2_glass,164
TPS_368_2_random,164
TPS_368_3,16
TPS_368_3_blur,16
TPS_368_3_bright,16
TPS_368_3_contrass,16
TPS_368_3_glass,16
TPS_368_3_random,16
TPS_369_1,13
TPS_369_1_blur,13
TPS_369_1_bright,13
TPS_369_1_contrass,13
TPS_369_1_glass,13
TPS_369_1_random,13
TPS_369_2,75
TPS_369_2_blur,75
TPS_369_2_bright,75
TPS_369_2_contrass,75
TPS_369_2_glass,75
TPS_369_2_random,75
TPS_369_3,84
TPS_369_3_blur,84
TPS_369_3_bright,84
TPS_369_3_contrass,84
TPS_369_3_glass,84
TPS_369_3_random,84
TPS_370_1,6
TPS_370_1_blur,6
TPS_370_1_bright,6
TPS_370_1_contrass,6
TPS_370_1_glass,6
TPS_370_1_random,6
TPS_370_2,112
TPS_370_2_blur,112
TPS_370_2_bright,112
TPS_370_2_contrass,112
TPS_370_2_glass,112
TPS_370_2_random,112
TPS_370_3,81
TPS_370_3_blur,81
TPS_370_3_bright,81
TPS_370_3_contrass,81
TPS_370_3_glass,81
TPS_370_3_random,81
TPS_371_1,5
TPS_371_1_blur,5
TPS_371_1_bright,5
TPS_371_1_contrass,5
TPS_371_1_glass,5
TPS_371_1_random,5
TPS_371_2,163
TPS_371_2_blur,163
TPS_371_2_bright,163
TPS_371_2_contrass,163
TPS_371_2_glass,163
TPS_371_2_random,163
TPS_371_3,55
TPS_371_3_blur,55
TPS_371_3_bright,55
TPS_371_3_contrass,55
TPS_371_3_glass,55
TPS_371_3_random,55
TPS_372_1,13
TPS_372_1_blur,13
TPS_372_1_bright,13
TPS_372_1_contrass,13
TPS_372_1_glass,13
TPS_372_1_random,13
TPS_372_2,116
TPS_372_2_blur,116
TPS_372_2_bright,116
TPS_372_2_contrass,116
TPS_372_2_glass,116
TPS_372_2_random,116
TPS_372_3,49
TPS_372_3_blur,49
TPS_372_3_bright,49
TPS_372_3_contrass,49
TPS_372_3_glass,49
TPS_372_3_random,49
TPS_373_1,8
TPS_373_1_blur,8
TPS_373_1_bright,8
TPS_373_1_contrass,8
TPS_373_1_glass,8
TPS_373_1_random,8
TPS_373_2,148
TPS_373_2_blur,148
TPS_373_2_bright,148
TPS_373_2_contrass,148
TPS_373_2_glass,148
TPS_373_2_random,148
TPS_373_3,62
TPS_373_3_blur,62
TPS_373_3_bright,62
TPS_373_3_contrass,62
TPS_373_3_glass,62
TPS_373_3_random,62
